video_id,url,discovery_query,source_label,caption,hashtags,create_time,comment_count,gate_verdict,gate_rule,keep
7559469959349357844,https://www.tiktok.com/@huanpro160890/video/7559469959349357844,ngập Mê Linh,kw_ngap_me_linh,"Chu Đông Mê Linh, ở 5 năm rồi lần đầu thấy lụt như này",,2025-10-10T06:04:24+00:00,2,reject,thieu_nhom:B_giao_thong_tac_dong,0
7542822092270554376,https://www.tiktok.com/@tuyduyen328/video/7542822092270554376,ngập Mê Linh,kw_ngap_me_linh,## lốc xoáy chiều nay tại tiền phong xã mê linh hà nội # #tiepthilienkettiktokshop ,#tiepthilienkettiktokshop,2025-08-26T09:22:06+00:00,28,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7558352597191560456,https://www.tiktok.com/@user1f9omndzb3/video/7558352597191560456,ngập Mê Linh,kw_ngap_me_linh,#xuhuongtiktok2025❤️💕🇻🇳🌹 #muabaolichsu ,#xuhuongtiktok2025 #muabaolichsu,2025-10-07T05:48:25+00:00,5,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7558335715491237128,https://www.tiktok.com/@baphuocml/video/7558335715491237128,ngập Mê Linh,kw_ngap_me_linh,cơn dông lúc 16h ngày 06/10/2025 tại mê linh hà nội #dông #bão #lụt #xuhuongtiktok #thinhhanh ,#dông #bão #lụt #xuhuongtiktok #thinhhanh,2025-10-07T04:42:56+00:00,23,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559465109089783047,https://www.tiktok.com/@nganduong553/video/7559465109089783047,ngập Mê Linh,kw_ngap_me_linh,Ngập lụt thanh lâm mê linh cũ#ngaplut#xuhuongtiktok#unboxinghaul💛 ,#ngaplut #xuhuongtiktok #unboxinghaul,2025-10-10T05:45:33+00:00,6,reject,thieu_nhom:B_giao_thong_tac_dong,0
7542738973165096210,https://www.tiktok.com/@thuychu1977/video/7542738973165096210,ngập Phúc Thọ,kw_ngap_phuc_tho,Một trận mưa to mà ngập hết cả đường . ( Gần cổng chào Phúc Thọ - Hà Nội ),,2025-08-26T03:59:35+00:00,31,reject,thieu_nhom:B_giao_thong_tac_dong,0
7556182463010065685,https://www.tiktok.com/@xuananh2602/video/7556182463010065685,ngập Phúc Thọ,kw_ngap_phuc_tho,#ngập . sơn đông phú thọ ,#ngập,2025-10-01T09:27:12+00:00,24,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555652686444596488,https://www.tiktok.com/@nhim.1107/video/7555652686444596488,ngập Phúc Thọ,kw_ngap_phuc_tho,Vỡ đập -ngập trong biển nước #fyp #mua #xuhuong ,#fyp #mua #xuhuong,2025-09-29T23:11:26+00:00,0,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7559534227067391249,https://www.tiktok.com/@vutoan_hp/video/7559534227067391249,ngập Phúc Thọ,kw_ngap_phuc_tho,Xuân Hòa Phú Thọ . . . ngập hết,,2025-10-10T10:14:04+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7556500303638547719,https://www.tiktok.com/@langthangphutho.19/video/7556500303638547719,ngập Phúc Thọ,kw_ngap_phuc_tho,"Sơn Đông ngập mênh mông biển nước, bà con kình khổ quá #phutho #vinhphuc #sondong ",#phutho #vinhphuc #sondong,2025-10-02T06:00:36+00:00,58,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7558289232016657671,https://www.tiktok.com/@tin24h14/video/7558289232016657671,ngập Phúc Thọ,kw_ngap_phuc_tho,Sáng 7/10/2025 Đường Lê Đức Thọ Hà Nội Ngập Trong Biển Nước. #TikTokAwardsVN #tintuc #tinnong #tiktok ,#TikTokAwardsVN #tintuc #tinnong #tiktok,2025-10-07T01:42:36+00:00,1,reject,thieu_nhom:B_giao_thong_tac_dong,0
7557189800655129863,https://www.tiktok.com/@khanh668868/video/7557189800655129863,ngập Phúc Thọ,kw_ngap_phuc_tho,cầu Việt Trì Phú Thọ. Chính quyền quản lý lỏng lẻo các tàu sà lan hút cát lần nào mùa mưa lũ     cũng vậy k rút ra bài học đắt giá #mualu #ngaplut #bao #cauphongchau #phutho ,#mualu #ngaplut #bao #cauphongchau #phutho,2025-10-04T02:36:12+00:00,33,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7544740082838736149,https://www.tiktok.com/@xudoaixuthanh/video/7544740082838736149,ngập Thạch Thất,kw_ngap_thach_that,Sông Tích ngập  tràn bờ đoạn qua thôn Ngũ Sơn-Xã Lại Thượng cũ!#hatayquelua #thachthat #mua #songtich ,#hatayquelua #thachthat #mua #songtich,2025-08-31T13:24:54+00:00,6,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7544746533053304065,https://www.tiktok.com/@t160699/video/7544746533053304065,ngập Thạch Thất,kw_ngap_thach_that,"Quê em mùa lũ, Phú Lễ (Hạ Băng)  Cần Kiệm Thạch Thất Hà Nội #queemmuanuoclu #songque #viral ",#queemmuanuoclu #songque #viral,2025-08-31T13:50:22+00:00,18,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7542728724408552722,https://www.tiktok.com/@thanh_hue90/video/7542728724408552722,ngập Thạch Thất,kw_ngap_thach_that,thương lắm thach thành ơi mưa ngập hết rồi còn gì nữa đâu😭😭😭,,2025-08-26T03:19:55+00:00,26,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7543072030548151560,https://www.tiktok.com/@beatsontay1/video/7543072030548151560,ngập Sơn Tây,kw_ngap_son_tay,Nước sông tích đang lên và vẫn đang mưa các bạn cập nhật tình hình cho Beat nha #xuhuongtiktok #beatsontay #xuhuong #sontay #viral #mưa #bão #baoso5 ,#xuhuongtiktok #beatsontay #xuhuong #sontay #viral #mưa #bão #baoso5,2025-08-27T01:32:00+00:00,74,reject,thieu_nhom:A_ngap_lut+C_dia_diem,0
7555745069475663122,https://www.tiktok.com/@bavihong3/video/7555745069475663122,ngập Ba Vì,kw_ngap_ba_vi,Mưa lũ tại Xã Ba Vì - TP Hà Nội 😭 Nguồn: Tóc Ngắn #bavi #xabavi #reviewbavi #bavihong #xuhuong ,#bavi #xabavi #reviewbavi #bavihong #xuhuong,2025-09-30T05:09:54+00:00,20,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7544266230245412104,https://www.tiktok.com/@beatbavi_official/video/7544266230245412104,ngập Ba Vì,kw_ngap_ba_vi,"Vật Lại, Ba Vì ngay lúc này📷 Giữa lúc trời đang nắng gắt, một cơn cuồng phong cuốn bay toàn bộ mái của nhiều ngôi nhà.",,2025-08-30T06:46:05+00:00,22,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7550631015283199249,https://www.tiktok.com/@beatbavi_official/video/7550631015283199249,ngập Ba Vì,kw_ngap_ba_vi,"Ba Vì quê tôi đoạn đường mấy năm thi công chưa xong mưa xuống thì ngập, mặt đường ổ gà ổ voi k biết đường nào mà tránh. Nắng lên thì bụi mịt mù ô nhjễm môi trường. Mong các cấp chính quyền đến tận nơi xem xét và làm lại cho dân.😭 #beatbavi #vuonquocgiabavi #thptbatbat #thptquangoai #tintuc24hgiaitri ",#beatbavi #vuonquocgiabavi #thptbatbat #thptquangoai #tintuc24hgiaitri,2025-09-16T10:25:08+00:00,12,accept,du_3_nhom,1
7566605475077311762,https://www.tiktok.com/@ntnghi_thienhuong2023/video/7566605475077311762,ngập Ba Vì,kw_ngap_ba_vi,,,2025-10-29T11:33:47+00:00,11,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7558828668508851463,https://www.tiktok.com/@oanhruby1611/video/7558828668508851463,ngập Ứng Hòa,kw_ngap_ung_hoa,"Từ lúc sinh ra đến giờ đây là lần đầu tiên ngập lụt toàn TP như này. Lần đầu hiểu cảm giác bị cô lập ko ra ko vào dc cg ko thể làm gì khác. Thật sự bất lực. Giữa TT TP mà bên ngoài thì nước sông Cầu vỡ đê tràn vào ngập cả TP, nhà ngập hết tầng 1, suýt chút lên cả tầng 2. Chuẩn bị bước sang ngày thứ 3 ko điện nước, k sóng mạng, tài sản thì đi hết rồi. Công tác cứu hộ gặp khó khăn vì nước ngay trước cửa nhà chảy mạnh mà xiết quá. May ở cạnh nhà Bác đông người cùng hỗ trợ giúp nhau lấy hết dây giày các thứ buộc vào làm ròng rọc chuyển đồ ăn sang cho nhau còn có ít đồ ăn nước uống cầm cự. Những lúc như này chỉ mong gia đình, người thân, họ hàng, bạn bè anh chị em vẫn bình an, đủ sức khoẻ để cùng chống đỡ qua cơn bão này. Vừa dc cứu trợ ít sạc dự phòng ngoi lên để thông báo rằng e vẫn ổn, mn đừng lo ạ 😓. Thái Nguyên của tôi ơi, mn cùng nhau cố gắng lên ạ!",,2025-10-08T12:35:48+00:00,2649,reject,thieu_nhom:C_dia_diem,0
7559663513518525717,https://www.tiktok.com/@.mit2004/video/7559663513518525717,ngập Phú Xuyên,kw_ngap_phu_xuyen,Lần Đầu tiền trên đời thấy cảnh ngập như này #xuhuong #phúcyen #vinhphuc ,#xuhuong #phúcyen #vinhphuc,2025-10-10T18:35:29+00:00,11,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7542820714148154641,https://www.tiktok.com/@nongthon.vn/video/7542820714148154641,ngập Phú Xuyên,kw_ngap_phu_xuyen,Ngập tại Phúc Yên 😂😂😂 như sông luôn 😱 quay lúc 16:00 ngày 26/8/2025#sonnongthon #phucyen ,#sonnongthon #phucyen,2025-08-26T09:17:29+00:00,45,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7560244706140081425,https://www.tiktok.com/@nongthon.vn/video/7560244706140081425,ngập Phú Xuyên,kw_ngap_phu_xuyen,Mong sớm rút hoàn toàn để bà con đỡ khổ ạ #sonnongthon #langdaiphung ,#sonnongthon #langdaiphung,2025-10-12T08:11:24+00:00,19,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7556074545891822856,https://www.tiktok.com/@rubyquynh96/video/7556074545891822856,ngập Phú Xuyên,kw_ngap_phu_xuyen,"Xã vị xuyên, tỉnh Tuyên Quang nhiều chỗ ngập sâu 😭😭#vixuyenhagiang #tuyenquang #mua #ngap #xuhuongtiktok ",#vixuyenhagiang #tuyenquang #mua #ngap #xuhuongtiktok,2025-10-01T02:28:25+00:00,5,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7559134398990372104,https://www.tiktok.com/@taythien05/video/7559134398990372104,ngập Phú Xuyên,kw_ngap_phu_xuyen,Ngập bình xuyên 1 vẫn chưa hết hót😣#xuhuongtiktok ,#xuhuongtiktok,2025-10-09T08:22:14+00:00,11,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7558338652351319303,https://www.tiktok.com/@monkeysama2201/video/7558338652351319303,ngập Mỹ Đình,kw_ngap_my_dinh,Mỹ Đình 06-10-2025 Lưu lại làm kỷ niệm #muabao #ngaplut #hanoi ,#muabao #ngaplut #hanoi,2025-10-07T04:54:20+00:00,2633,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7558326175282613511,https://www.tiktok.com/@thoitrangdongian/video/7558326175282613511,ngập Mỹ Đình,kw_ngap_my_dinh,"Ngập lụt mưa bão Mỹ Đình, #ngập #lụt #mưa #bão ",#ngập #lụt #mưa #bão,2025-10-07T04:05:52+00:00,58,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558333314948418834,https://www.tiktok.com/@abcd.0234/video/7558333314948418834,ngập Mỹ Đình,kw_ngap_my_dinh,Mỹ Đình hiện tại🌧🌧#ngapluthanoi ,#ngapluthanoi,2025-10-07T04:33:35+00:00,7,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7543173456318188818,https://www.tiktok.com/@videoaixamxi/video/7543173456318188818,ngập Mỹ Đình,kw_ngap_my_dinh,Ngập lụt Hà Nội ko cản được chúng ta yêu nhau #luto #hanoi video AI vui ngập mỹ đình #hanoingaplut ,#luto #hanoi #hanoingaplut,2025-08-27T08:05:35+00:00,14,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558444408136273169,https://www.tiktok.com/@nguyenvu_da_phong_thuy/video/7558444408136273169,ngập Mỹ Đình,kw_ngap_my_dinh,Sân vận động Quốc Gia Mỹ Đình ngập lụt 🥹🥹🥹,,2025-10-07T11:44:47+00:00,15,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558344560141667602,https://www.tiktok.com/@mytomkids/video/7558344560141667602,ngập Mỹ Đình,kw_ngap_my_dinh,#trend #xhtiktok #ngaplut Mỹ Đình hôm nay 7/10/2025,#trend #xhtiktok #ngaplut,2025-10-07T05:17:15+00:00,1,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7558340749947882753,https://www.tiktok.com/@ndthuan89/video/7558340749947882753,ngập Mỹ Đình,kw_ngap_my_dinh,Ơi dòng sông mà là ơi 😅 #viralvideotiktok #nhạcxuhuongtiktok💕 #ngập #mydinh #xuhuong ,#viralvideotiktok #nhạcxuhuongtiktok #ngập #mydinh #xuhuong,2025-10-07T05:03:12+00:00,0,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7558277876148112647,https://www.tiktok.com/@thientempest0605/video/7558277876148112647,ngập Mỹ Đình,kw_ngap_my_dinh,Ngay lúc này tại svđ Mỹ Đình: #ngập #mưa #hanoi #thientempest🌪️⚡ #xh ,#ngập #mưa #hanoi #thientempest #xh,2025-10-07T00:58:33+00:00,220,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558452129254477063,https://www.tiktok.com/@hiimx83/video/7558452129254477063,ngập Mỹ Đình,kw_ngap_my_dinh,Cầu xin Mẹ thiên nhiên hãy hết cơn thịnh nộ 🙏🙏🙏#,,2025-10-07T12:14:39+00:00,15,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7558694974670343442,https://www.tiktok.com/@oanh.edc/video/7558694974670343442,ngập Mỹ Đình,kw_ngap_my_dinh,Ngập lụt tại SVD Mỹ Đình#oanhedc #ngapluthanoi ,#oanhedc #ngapluthanoi,2025-10-08T03:57:03+00:00,0,reject,thieu_nhom:B_giao_thong_tac_dong,0
7556067266878606599,https://www.tiktok.com/@d.v.t.g.3.6.9/video/7556067266878606599,ngập Mỹ Đình,kw_ngap_my_dinh,Khu Vực Sân Vận Động Mỹ Đình Ngập Vẫn Sâu - cập nhật lúc 9:00 sáng #docvithegioi #tiktoknew #ngaplut #svdmydinh ,#docvithegioi #tiktoknew #ngaplut #svdmydinh,2025-10-01T02:00:16+00:00,87,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558337020934769938,https://www.tiktok.com/@ngc.khu.an.ph/video/7558337020934769938,ngập Mỹ Đình,kw_ngap_my_dinh,Trực tiếp ngập lúc sân Mỹ đình sáng ngày 7/10/2025#xuhuongtiktok #trending ,#xuhuongtiktok #trending,2025-10-07T04:47:59+00:00,0,reject,thieu_nhom:B_giao_thong_tac_dong,0
7555692820414205202,https://www.tiktok.com/@thaianthao/video/7555692820414205202,ngập Cầu Diễn,kw_ngap_cau_dien,Vịnh Cầu Diễn ,,2025-09-30T01:47:15+00:00,316,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7556095604900777234,https://www.tiktok.com/@tranhongson26/video/7556095604900777234,ngập Cầu Diễn,kw_ngap_cau_dien,lũ lụt ngày 1/10 tại cầu diễn hà nội nhé ! #lulut #hanoingaplut #mộcchâu #hanoi #tacduonghanoi ,#lulut #hanoingaplut #mộcchâu #hanoi #tacduonghanoi,2025-10-01T03:50:09+00:00,46,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558677391867006229,https://www.tiktok.com/@dicungtue.96/video/7558677391867006229,ngập Cầu Diễn,kw_ngap_cau_dien,"Tuyến đường Cầu Diễn, Văn Tiến Dũng, Nguyên Xá vẫn còn ngập. mọi người đi cẩn thận nhé 😿 #ngaplut #ngapluthanoi #caudien #vantiendung #daihoccongnghiephanoi ",#ngaplut #ngapluthanoi #caudien #vantiendung #daihoccongnghiephanoi,2025-10-08T02:48:53+00:00,26,accept,du_3_nhom,1
7558298462236757266,https://www.tiktok.com/@duythufood/video/7558298462236757266,ngập Cầu Diễn,kw_ngap_cau_dien,"Tình hình trực tiếp tại chợ Cầu Diễn sáng nay, mưa ngập bắt được mẻ cá #xuhuongtiktok #thucphamduythu ",#xuhuongtiktok #thucphamduythu,2025-10-07T02:18:23+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong,0
7556111489090735367,https://www.tiktok.com/@vinmart1/video/7556111489090735367,ngập Cầu Diễn,kw_ngap_cau_dien,Trưa 01/10 tại nút giao Cầu Diễn - Văn Tiến Dũng đang ngập rất sâu. Mọi người cùng bấm theo dõi kênh để biết được nhiều tuyến đường đang ngập lụt nhé ạ. #hanoinews #caudien #xuhuongtiktok #ngocky ,#hanoinews #caudien #xuhuongtiktok #ngocky,2025-10-01T04:51:48+00:00,6,accept,du_3_nhom,1
7542826312898039047,https://www.tiktok.com/@em.dim.xy.knh/video/7542826312898039047,ngập Cầu Diễn,kw_ngap_cau_dien,Chỗ các bác ngập thế nào,,2025-08-26T09:38:29+00:00,0,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555398549261798664,https://www.tiktok.com/@vtt06_0/video/7555398549261798664,ngập Cầu Diễn,kw_ngap_cau_dien,"#tthi🦔 #viral Hazzz, khong lười học đâu nha tại trọ ngập ắ😇 ",#tthi #viral,2025-09-29T06:45:11+00:00,3,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7542870955962404103,https://www.tiktok.com/@xu_khoai/video/7542870955962404103,ngập Cầu Diễn,kw_ngap_cau_dien,Cơn bão số 5 và cơ hội của sự trải nghiệm #kajiki #baokajiki ,#kajiki #baokajiki,2025-08-26T12:31:44+00:00,9,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7558284555468197127,https://www.tiktok.com/@cuctung1011/video/7558284555468197127,ngập Nhổn,kw_ngap_nhon,Các bác chú ý lộ trình từ Nhổn về Cầu giấy ạ #mưa #bão #ngập #bãosố11 #matmo ,#mưa #bão #ngập #bãosố11 #matmo,2025-10-07T01:24:29+00:00,33,accept,du_3_nhom,1
7555692458168880392,https://www.tiktok.com/@cuctung1011/video/7555692458168880392,ngập Nhổn,kw_ngap_nhon,Mưa có 2 tiếng mà ngập cỡ này🤣 #bãosố10 #bão #mưa #bãoragasa #fypシ ,#bãosố10 #bão #mưa #bãoragasa #fypシ,2025-09-30T01:45:47+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555754266162367751,https://www.tiktok.com/@mai_mit6868/video/7555754266162367751,ngập Nhổn,kw_ngap_nhon,Ngập #xh #trend ,#xh #trend,2025-09-30T05:45:34+00:00,8,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555701014511357202,https://www.tiktok.com/@tiendung111/video/7555701014511357202,ngập Nhổn,kw_ngap_nhon,Tình hình nước ngập trục đường 32 từ ngã 4 Trạm Trôi về Nhổn sáng nay 30/09/2025 #baobualoi #baoso10 #duongngaplut #ngapluthanoi #xuhuong  @KeuNguyen ,#baobualoi #baoso10 #duongngaplut #ngapluthanoi #xuhuong,2025-09-30T02:19:03+00:00,28,reject,thieu_nhom:B_giao_thong_tac_dong,0
7555459584979143954,https://www.tiktok.com/@thu.le1984/video/7555459584979143954,ngập Nhổn,kw_ngap_nhon,Nông cống thanh hoá ,,2025-09-29T10:42:01+00:00,71,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7556828817017392402,https://www.tiktok.com/@ngocmaileoo/video/7556828817017392402,ngập Xuân Phương,kw_ngap_xuan_phuong,"03 ngày sau trận mưa lớn, nước tại cầu Ngà - Xuân Phương vẫn chưa rút. Việc đi lại của người dân vẫn vô cùng khó khăn, phụ thuộc vào những chiếc xe bò kéo ntnay 🥺 #ngập #hànội #bãobualoi #xuhuong #tiktok ",#ngập #hànội #bãobualoi #xuhuong #tiktok,2025-10-03T03:15:24+00:00,267,accept,du_3_nhom,1
7557646919065931026,https://www.tiktok.com/@dungkhanday/video/7557646919065931026,ngập Xuân Phương,kw_ngap_xuan_phuong,Đầu đường 70 đườg đu xuân phương chiều 5/10. Xe oto thấp đi cẩn thận#caunga #xuhuong #lụt #ngập #dunglong8778 ,#caunga #xuhuong #lụt #ngập #dunglong8778,2025-10-05T08:10:02+00:00,31,accept,du_3_nhom,1
7543834799090257160,https://www.tiktok.com/@vinmart1/video/7543834799090257160,ngập Xuân Phương,kw_ngap_xuan_phuong,Xuân Phương - Cầu Vượt Tây Mỗ#suhuongtiktok2023❤️❤️ #hanoingaplut #hanoinews #baoso5 #ngockyshop ,#suhuongtiktok2023 #hanoingaplut #hanoinews #baoso5 #ngockyshop,2025-08-29T02:51:57+00:00,26,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7558436191004036370,https://www.tiktok.com/@ngocmaileoo/video/7558436191004036370,ngập Xuân Phương,kw_ngap_xuan_phuong,"Ấm tình quân dân 🥰🥰 Tiếp tục cập nhật tình hình ngập tại cầu Ngà, Xuân Phương, trước cổng BTL Cảnh sát biển Việt Nam. Người dân được các chú bộ đội và dân quân hỗ trợ đi lại nhiệt tình lắm ạa🫶 #ngập #hànội #baomatmo #xuhuong #tiktok ",#ngập #hànội #baomatmo #xuhuong #tiktok,2025-10-07T11:12:46+00:00,13,accept,du_3_nhom,1
7557228655445806344,https://www.tiktok.com/@trangtran051183/video/7557228655445806344,ngập Xuân Phương,kw_ngap_xuan_phuong,Nghề hot nhất ngày ngập lụt🤣#xuhuong #ngâpnước ,#xuhuong #ngâpnước,2025-10-04T05:06:56+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7542809152842665223,https://www.tiktok.com/@havanthangw/video/7542809152842665223,ngập Xuân Phương,kw_ngap_xuan_phuong,Chưa có năm nào mưa mà đoạn gầm cầu xuân phương ngập như này. Năm nay ngập hai bên luôn,,2025-08-26T08:31:56+00:00,5,reject,thieu_nhom:B_giao_thong_tac_dong,0
7557267547679132946,https://www.tiktok.com/@nguyenvanthuan1308/video/7557267547679132946,ngập Xuân Phương,kw_ngap_xuan_phuong,"Đây là đoạn chân cầu Ngà nối từ vinsmart city sáng bên Miêu Nha,Xuân Phương vẫn ngập sâu và dài hơn đoạn hôm qua. giá cả vậy là quá hợp lý ạ.",,2025-10-04T07:37:52+00:00,657,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558748309058243858,https://www.tiktok.com/@homecarvn/video/7558748309058243858,ngập Xuân Phương,kw_ngap_xuan_phuong,Cầu Xuân Phương Phú Bình Thái Nguyên.  gần như ngập hết nhà  rồi.#tháinguyên #lũlụt #phúbình ,#tháinguyên #lũlụt #phúbình,2025-10-08T07:23:59+00:00,44,reject,thieu_nhom:B_giao_thong_tac_dong,0
7557272663513746696,https://www.tiktok.com/@ngocmaileoo/video/7557272663513746696,ngập Xuân Phương,kw_ngap_xuan_phuong,"Chiều nay (04/10), nước tại cầu Ngà, Xuân Phương vẫn chưa rút nhiều nên xe cộ vẫn chưa lưu thông được. Vẫy xe container cho các cháu đi chơi trung thu thui ạ:))) #ngập #hànội #xuhuong #tiktok ",#ngập #hànội #xuhuong #tiktok,2025-10-04T07:57:45+00:00,5,accept,du_3_nhom,1
7556095282958667026,https://www.tiktok.com/@toantinland_1668/video/7556095282958667026,ngập Xuân Phương,kw_ngap_xuan_phuong,"⚠️ Khu vực Tây Hà Nội có một số điểm vẫn hay ngập lụt khi mưa lớn. 👉 Các bác muốn mua nhà ở đây, cứ liên hệ em để được tư vấn chi tiết, chọn đúng căn cao ráo – thoáng đẹp – không lo ngập nước. 📞 Mr Toàn – 096.xxx.1668 TOÀN TÍN – Vững niềm tin, Bền giá trị #NhàĐẹpTâyHàNội #MuaNhàKhôngNgập #ToànTínLand",#NhàĐẹpTâyHàNội #MuaNhàKhôngNgập #ToànTínLand,2025-10-01T03:48:55+00:00,1,accept,du_3_nhom,1
7558815743417011464,https://www.tiktok.com/@ngocmaileoo/video/7558815743417011464,ngập Xuân Phương,kw_ngap_xuan_phuong,"Đến 18h30 ngày 08/10, nước tại cầu Ngà, Xuân Phương vẫn chưa rút nhiều. Người dân 02 bên chưa thể lưu thông bình thường. Tuy nhiên, người dân nhận được sự giúp đỡ, hỗ trợ nhiệt tình của lực lượng cứu hộ giao thông, cảnh sát biển và dân quân tự vệ. Những chuyến xe 0đ siêu ấm áp tình đồng bào, đồng chí huhu🫶❤️ #ngập #hànội #baomatmo #xuhuong #tiktok ",#ngập #hànội #baomatmo #xuhuong #tiktok,2025-10-08T11:45:38+00:00,1,accept,du_3_nhom,1
7557253456529018132,https://www.tiktok.com/@baonguoilaodong/video/7557253456529018132,ngập Xuân Phương,kw_ngap_xuan_phuong,"Mưa lớn kết hợp với mực nước sông Hồng dâng cao khiến một khu dân cư thuộc phường Xuân Phương, Hà Nội bị cô lập. Sau 4 ngày, hàng loạt đồ đạc trong các ngôi nhà vẫn ngập dưới biển nước hơn 1 mét. #hanoi #mua #ngap #tintuc #tiktok #baonguoilaodong",#hanoi #mua #ngap #tintuc #tiktok #baonguoilaodong,2025-10-04T06:43:17+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong,0
7542767353625431314,https://www.tiktok.com/@ngoclinh_thethao/video/7542767353625431314,ngập Tây Mỗ,kw_ngap_tay_mo,"Tây Mỗ nhà e cỡ này, còn các bác thì sao #hot #mưa #ngập #hànội #viralvideos ",#hot #mưa #ngập #hànội #viralvideos,2025-08-26T05:49:44+00:00,55,reject,thieu_nhom:B_giao_thong_tac_dong,0
7555771461428874503,https://www.tiktok.com/@dungkhanday/video/7555771461428874503,ngập Tây Mỗ,kw_ngap_tay_mo,Vịnh tây mỗ nhà em ngày 30/9#ngập #lụt #dunglong8778 #dungdiudang #duongpho ,#ngập #lụt #dunglong8778 #dungdiudang #duongpho,2025-09-30T06:52:19+00:00,13,reject,thieu_nhom:B_giao_thong_tac_dong,0
7542787271422987538,https://www.tiktok.com/@hoanghaibds79/video/7542787271422987538,ngập Tây Mỗ,kw_ngap_tay_mo,"Vinsmart City ngập 3/4 lối ra, hãy theo dõi video để biết lối ra duy nhất không bị ngập#vinhomessmartcity #ngap #muabao #vinsmartcitytâymỗ ",#vinhomessmartcity #ngap #muabao #vinsmartcitytâymỗ,2025-08-26T07:07:02+00:00,136,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7558435767102475538,https://www.tiktok.com/@tuyetanbannha/video/7558435767102475538,ngập Tây Mỗ,kw_ngap_tay_mo,Điểm danh các điểm ngập lụt khu vực Tây Mỗ - Đại Mỗ #tuyetanbannha #reviewbds #bds #bdsthocu #xuhuong ,#tuyetanbannha #reviewbds #bds #bdsthocu #xuhuong,2025-10-07T11:11:08+00:00,57,accept,du_3_nhom,1
7555780525676317970,https://www.tiktok.com/@linhshinhh/video/7555780525676317970,ngập Đại Mỗ,kw_ngap_dai_mo,Vượt lụt...! #mưa #ankhanh  #bão ,#mưa #ankhanh #bão,2025-09-30T07:27:27+00:00,63,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7542711122059627784,https://www.tiktok.com/@vutuyen.123/video/7542711122059627784,ngập Đại Mỗ,kw_ngap_dai_mo,"Giải bơi mở rộng  tại Vịnh Đại Mỗ, Tây Mỗ :)))) #ngập_hết_đường",#ngập_hết_đường,2025-08-26T02:11:30+00:00,7,reject,thieu_nhom:B_giao_thong_tac_dong,0
